metric,measurement,timestep,episode,model,env
episode_rewards,11.665624527397272,50,38,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 0.22187484246576047, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.22187484246576047, 0.22187484246576047, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,38,RainbowDQNAgent,
moving_rewards,28.325627908024305,50,38,RainbowDQNAgent,
episode_rewards,43.20151699368666,50,39,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 0.3819560903351501, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 0.3819560903351501, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0, 1.0, 0.3819560903351501, 1.0, 1.0, 1.0]",50,39,RainbowDQNAgent,
moving_rewards,28.697525135165865,50,39,RainbowDQNAgent,
episode_rewards,11.59999999999999,50,40,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,40,RainbowDQNAgent,
moving_rewards,28.280512326991087,50,40,RainbowDQNAgent,
episode_rewards,38.800000000000004,50,41,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0]",50,41,RainbowDQNAgent,
moving_rewards,28.530976319205582,50,41,RainbowDQNAgent,
episode_rewards,15.067508365560657,50,42,RainbowDQNAgent,
timestep_rewards,"[0.4425007605055157, 1.0, 0.4425007605055157, 0.2, 0.4425007605055157, 1.0, 0.2, 0.2, 0.2, 0.4425007605055157, 0.4425007605055157, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4425007605055157, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4425007605055157, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4425007605055157, 0.4425007605055157, 0.4425007605055157, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4425007605055157, 0.2, 0.2, 0.2, 0.2]",50,42,RainbowDQNAgent,
moving_rewards,28.21787241330686,50,42,RainbowDQNAgent,
episode_rewards,42.54863584733453,50,43,RainbowDQNAgent,
timestep_rewards,"[0.550836497749674, 0.6644761935113586, 0.550836497749674, 0.550836497749674, 0.550836497749674, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.550836497749674, 1.0, 1.0, 1.0, 1.0, 0.550836497749674, 0.550836497749674, 1.0, 1.0, 1.0, 0.550836497749674, 0.550836497749674, 0.550836497749674, 1.0, 1.0, 1.0, 1.0, 0.550836497749674, 0.550836497749674, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.550836497749674, 0.550836497749674, 0.6216121875780644, 0.550836497749674, 1.0]",50,43,RainbowDQNAgent,
moving_rewards,28.543571582262032,50,43,RainbowDQNAgent,
episode_rewards,46.0,50,44,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,44,RainbowDQNAgent,
moving_rewards,28.93149221376732,50,44,RainbowDQNAgent,
episode_rewards,42.800000000000004,50,45,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0]",50,45,RainbowDQNAgent,
moving_rewards,29.23298151346803,50,45,RainbowDQNAgent,
episode_rewards,9.999999999999996,50,46,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,46,RainbowDQNAgent,
moving_rewards,28.82376914084105,50,46,RainbowDQNAgent,
episode_rewards,49.76615387304999,50,47,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.766153873049987, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,47,RainbowDQNAgent,
moving_rewards,29.26006882276208,50,47,RainbowDQNAgent,
episode_rewards,15.599999999999985,50,48,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2]",50,48,RainbowDQNAgent,
moving_rewards,28.98129190801183,50,48,RainbowDQNAgent,
episode_rewards,11.93605888870662,50,49,RainbowDQNAgent,
timestep_rewards,"[0.38840193625008795, 0.38840193625008795, 0.38840193625008795, 0.7079027402627389, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8756872311702921, 0.2, 0.2, 0.2, 0.2, 0.29363155426166754, 0.2, 0.2, 0.29363155426166754, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,49,RainbowDQNAgent,
moving_rewards,28.640387247625725,50,49,RainbowDQNAgent,
episode_rewards,12.067790118517129,50,50,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6677901185171351, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2]",50,50,RainbowDQNAgent,
moving_rewards,28.315434362741247,50,50,RainbowDQNAgent,
episode_rewards,14.49440081869976,50,51,RainbowDQNAgent,
timestep_rewards,"[0.6944008186997686, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2]",50,51,RainbowDQNAgent,
moving_rewards,28.04964525612506,50,51,RainbowDQNAgent,
episode_rewards,48.240391922359336,50,52,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 0.9822020869584833, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 0.9790315568696257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5395791392656122, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5395791392656122, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,52,RainbowDQNAgent,
moving_rewards,28.43060274039363,50,52,RainbowDQNAgent,
episode_rewards,43.33276172055474,50,53,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.3331904301386828, 1.0, 1.0, 0.3331904301386828, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.3331904301386828, 0.2, 1.0, 1.0, 0.3331904301386828, 1.0]",50,53,RainbowDQNAgent,
moving_rewards,28.706568647433656,50,53,RainbowDQNAgent,
episode_rewards,14.0420189822197,50,54,RainbowDQNAgent,
timestep_rewards,"[0.8000855325663864, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6855889066164018, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.7563445430369236, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,54,RainbowDQNAgent,
moving_rewards,28.43994047170249,50,54,RainbowDQNAgent,
episode_rewards,16.640370036843187,50,55,RainbowDQNAgent,
timestep_rewards,"[0.6827832342603231, 1.0, 0.5229748057860008, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.9116371910108754, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5229748057860008, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,55,RainbowDQNAgent,
moving_rewards,28.229233856794288,50,55,RainbowDQNAgent,
episode_rewards,26.958141452627046,50,56,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.5759432831820291, 0.2, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.2, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.2, 0.5759432831820291, 0.2, 0.5759432831820291, 0.9925802757998128, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291, 0.5759432831820291]",50,56,RainbowDQNAgent,
moving_rewards,28.20693399005451,50,56,RainbowDQNAgent,
episode_rewards,27.69174267890403,50,57,RainbowDQNAgent,
timestep_rewards,"[0.9549178166441209, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 1.0, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 1.0, 0.5160179317882594, 0.5160179317882594, 1.0, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594, 0.5160179317882594]",50,57,RainbowDQNAgent,
moving_rewards,28.198051381241573,50,57,RainbowDQNAgent,
episode_rewards,15.599999999999987,50,58,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,58,RainbowDQNAgent,
moving_rewards,27.984525086644258,50,58,RainbowDQNAgent,
episode_rewards,12.399999999999995,50,59,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",50,59,RainbowDQNAgent,
moving_rewards,27.724783001866854,50,59,RainbowDQNAgent,
episode_rewards,9.999999999999996,50,60,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,60,RainbowDQNAgent,
moving_rewards,27.434212788721496,50,60,RainbowDQNAgent,
episode_rewards,19.449402763837462,50,61,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 0.48988055276749554, 0.2, 0.48988055276749554, 0.2, 0.48988055276749554, 0.2, 0.48988055276749554, 0.2, 0.2, 0.2, 0.48988055276749554]",50,61,RainbowDQNAgent,
moving_rewards,27.305425530255626,50,61,RainbowDQNAgent,
episode_rewards,12.303382337992378,50,62,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 0.2, 1.0, 0.8083396958962922, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29504264209609515, 0.2, 0.2]",50,62,RainbowDQNAgent,
moving_rewards,27.06729786053716,50,62,RainbowDQNAgent,
episode_rewards,49.42510789381373,50,63,RainbowDQNAgent,
timestep_rewards,"[0.6956531412495807, 1.0, 0.7294547525641537, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,63,RainbowDQNAgent,
moving_rewards,27.41663864230711,50,63,RainbowDQNAgent,
episode_rewards,48.554410324872975,50,64,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.7367084525943056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6177018722786614, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,64,RainbowDQNAgent,
moving_rewards,27.7418351297312,50,64,RainbowDQNAgent,
episode_rewards,10.430037170869351,50,65,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3075092927173387, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3075092927173387, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3075092927173387, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3075092927173387, 0.2, 0.2, 0.2, 0.2]",50,65,RainbowDQNAgent,
moving_rewards,27.479535160657537,50,65,RainbowDQNAgent,
episode_rewards,49.350015539864025,50,66,RainbowDQNAgent,
timestep_rewards,"[0.6722895945067506, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6777259453572754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,66,RainbowDQNAgent,
moving_rewards,27.8059602409442,50,66,RainbowDQNAgent,
episode_rewards,13.199999999999992,50,67,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0]",50,67,RainbowDQNAgent,
moving_rewards,27.59116670798914,50,67,RainbowDQNAgent,
episode_rewards,49.2,50,68,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,68,RainbowDQNAgent,
moving_rewards,27.904338204974806,50,68,RainbowDQNAgent,
episode_rewards,9.999999999999996,50,69,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,69,RainbowDQNAgent,
moving_rewards,27.648561944903737,50,69,RainbowDQNAgent,
episode_rewards,13.585638297305982,50,70,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.42410239358162444, 0.2, 0.42410239358162444, 0.2, 0.2, 0.2, 0.2, 0.2, 0.42410239358162444, 0.2, 0.42410239358162444, 0.2, 0.2, 0.42410239358162444, 0.2, 0.42410239358162444, 0.42410239358162444, 0.2, 0.2, 0.2, 0.2, 0.2, 0.42410239358162444, 0.2, 0.2, 0.2, 0.42410239358162444, 0.42410239358162444, 0.2, 0.2, 0.42410239358162444, 0.42410239358162444, 0.42410239358162444, 0.2, 0.2, 0.2, 0.2, 0.42410239358162444, 0.2, 0.2, 0.2, 0.42410239358162444, 0.2, 0.42410239358162444, 0.2]",50,70,RainbowDQNAgent,
moving_rewards,27.45049259775447,50,70,RainbowDQNAgent,
episode_rewards,10.799999999999994,50,71,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,71,RainbowDQNAgent,
moving_rewards,27.219235756118987,50,71,RainbowDQNAgent,
episode_rewards,43.77977646890455,50,72,RainbowDQNAgent,
timestep_rewards,"[0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.314442263031134, 0.9497961016243451, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,72,RainbowDQNAgent,
moving_rewards,27.44609247821194,50,72,RainbowDQNAgent,
episode_rewards,11.2658795155823,50,73,RainbowDQNAgent,
timestep_rewards,"[0.2817837266952289, 0.2817837266952289, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5023120621918501, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,73,RainbowDQNAgent,
moving_rewards,27.22744095168992,50,73,RainbowDQNAgent,
episode_rewards,21.660860503938554,50,74,RainbowDQNAgent,
timestep_rewards,"[0.6660201014713522, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2546597155691323, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5900301144830123, 0.5900301144830123, 0.5900301144830123, 0.5900301144830123, 0.2, 0.2, 0.5900301144830123, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5900301144830123, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2]",50,74,RainbowDQNAgent,
moving_rewards,27.153219879053236,50,74,RainbowDQNAgent,
episode_rewards,12.48738432049939,50,75,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2873843204994017, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,75,RainbowDQNAgent,
moving_rewards,26.960248358545947,50,75,RainbowDQNAgent,
episode_rewards,48.80687949701937,50,76,RainbowDQNAgent,
